"valA";"valB";"valC";"valD";"dateA";"dtA";"dtB";"dtC";"dtD";"dtE";"dtF";"dateB";"dtG";"dtH";"dtI";"dtJ";"valE";"valF";"valG";"valH";"valI";"valJ";"valH";"valI";"valJ";"valK";"valL";"valM";"valN";"valO";"calc_DtBmDtA";"calc_DtCmDtB";"calc_DtDmDtC";"calc_DtFmDtD";"calc_DtHmDtG";"calc_DtImDtG";"calc_DtJmDtG";"calc_DtImDtH";"calc_DtJmDtI"
983.2;3573.7;1080.6;1523.9;"1981-08-18";"1981-08-18 09:55:00";"1981-08-18 10:20:00";"1981-08-18 11:20:00";"1981-08-18 11:45:00";"1981-08-18 08:10:00";"1981-08-18 13:05:00";"1981-08-24";"1981-08-24 13:51:00";"1981-08-24 14:13:00";"1981-08-24 14:43:00";"1981-08-24 18:23:00";66.8;23.1;3424.1;33.7;1.6;6.8;29.1;6.0;2057.5;72.5;80.5;81.9;31.3;29.5;25;60;25;80;22;52;272;30;220
699.2;2573.7;475.3;690.9;"1981-08-29";"1981-08-29 08:15:00";"1981-08-29 08:40:00";"1981-08-29 09:40:00";"1981-08-29 10:20:00";"1981-08-29 09:20:00";"1981-08-29 13:07:00";"1981-09-04";"1981-09-04 13:20:00";"1981-09-04 13:46:00";"1981-09-04 14:27:00";"1981-09-04 16:26:00";65.8;23.1;2461.0;33.7;1.2;6.8;27.8;6.0;1857.5;68.5;78.0;77.9;31.3;29.5;25;60;40;167;26;67;186;41;119
983.2;3573.7;1020.9;1439.9;"1981-08-29";"1981-08-29 17:24:00";"1981-08-29 17:49:00";"1981-08-29 18:50:00";"1981-08-29 19:15:00";"1981-08-29 16:40:00";"1981-08-29 21:55:00";"1981-09-05";"1981-09-05 06:58:00";"1981-09-05 07:15:00";"1981-09-05 07:51:00";"1981-09-05 11:15:00";65.0;21.1;3424.1;33.7;1.6;6.8;27.2;6.0;2057.5;72.4;80.5;82.0;31.3;29.5;25;61;25;160;17;53;257;36;204
983.2;3573.7;993.8;1408.9;"1981-08-30";"1981-08-30 07:00:00";"1981-08-30 07:25:00";"1981-08-30 08:25:00";"1981-08-30 08:45:00";"1981-08-30 08:20:00";"1981-08-30 13:10:00";"1981-09-05";"1981-09-05 13:26:00";"1981-09-05 13:48:00";"1981-09-05 14:20:00";"1981-09-05 17:57:00";65.8;23.1;3424.1;33.7;1.6;6.8;26.2;6.0;2050.5;72.0;80.5;81.2;61.3;29.5;25;60;20;265;22;54;271;32;217
869.6;3173.7;788.5;1141.9;"1981-08-30";"1981-08-30 11:23:00";"1981-08-30 11:49:00";"1981-08-30 12:49:00";"1981-08-30 13:15:00";"1981-08-30 15:50:00";"1981-08-30 20:05:00";"1981-09-06";"1981-09-06 06:58:00";"1981-09-06 07:15:00";"1981-09-06 07:50:00";"1981-09-06 10:50:00";62.8;21.1;3038.9;33.7;1.5;6.8;26.2;6.0;2057.5;70.1;80.5;80.1;31.3;29.5;26;60;26;410;17;52;232;35;180
983.2;3573.7;997.9;1422.9;"1981-08-31";"1981-08-31 18:00:00";"1981-08-31 18:30:00";"1981-08-31 19:30:00";"1981-08-31 19:55:00";"1981-08-31 15:40:00";"1981-08-31 20:55:00";"1981-09-07";"1981-09-07 07:03:00";"1981-09-07 07:20:00";"1981-09-07 07:53:00";"1981-09-07 11:20:00";64.8;20.6;3424.1;33.7;1.6;6.8;27.7;6.0;2057.5;71.6;80.5;81.3;31.3;29.5;30;60;25;60;17;50;257;33;207
983.2;3573.7;1065.8;1508.9;"1981-09-01";"1981-09-01 07:50:00";"1981-09-01 08:20:00";"1981-09-01 09:20:00";"1981-09-01 09:40:00";"1981-09-01 08:10:00";"1981-09-01 13:20:00";"1981-09-07";"1981-09-07 13:42:00";"1981-09-07 14:06:00";"1981-09-07 14:36:00";"1981-09-07 18:23:00";66.8;21.1;3424.1;33.7;1.6;6.8;28.1;6.0;2157.5;72.2;80.5;81.4;31.3;29.5;30;60;20;220;24;54;281;30;227
1011.6;3673.7;918.9;1320.9;"1981-09-01";"1981-09-01 10:40:00";"1981-09-01 11:10:00";"1981-09-01 12:10:00";"1981-09-01 13:30:00";"1981-09-01 16:00:00";"1981-09-01 21:32:00";"1981-09-08";"1981-09-08 06:40:00";"1981-09-08 06:58:00";"1981-09-08 07:28:00";"1981-09-08 10:52:00";64.8;21.1;3520.4;33.7;1.7;6.8;28.1;6.0;2157.5;70.9;80.5;80.7;31.3;29.5;30;60;80;482;18;48;252;30;204
926.4;3373.7;709.5;1013.9;"1981-09-05";"1981-09-05 08:10:00";"1981-09-05 08:40:00";"1981-09-05 09:40:00";"1981-09-05 10:20:00";"1981-09-05 08:30:00";"1981-09-05 13:50:00";"1981-09-11";"1981-09-11 13:58:00";"1981-09-11 14:29:00";"1981-09-11 14:55:00";"1981-09-11 17:40:00";68.0;23.1;3231.5;33.7;1.5;6.8;24.9;6.0;2257.5;70.8;78.0;78.6;31.3;29.5;30;60;40;210;31;57;222;26;165
1011.6;3673.7;1114.7;1581.9;"1981-09-05";"1981-09-05 15:13:00";"1981-09-05 15:40:00";"1981-09-05 16:40:00";"1981-09-05 17:00:00";"1981-09-05 16:30:00";"1981-09-05 20:55:00";"1981-09-12";"1981-09-12 06:26:00";"1981-09-12 06:52:00";"1981-09-12 07:23:00";"1981-09-12 11:20:00";65.8;22.1;3520.4;33.7;1.7;6.7;27.6;6.0;2157.5;72.1;80.5;81.4;31.3;29.5;27;60;20;235;26;57;294;31;237
1011.6;3673.7;1027.0;1456.9;"1981-09-06";"1981-09-06 07:58:00";"1981-09-06 08:27:00";"1981-09-06 09:30:00";"1981-09-06 10:10:00";"1981-09-06 07:40:00";"1981-09-06 12:28:00";"1981-09-12";"1981-09-12 13:51:00";"1981-09-12 14:10:00";"1981-09-12 14:41:00";"1981-09-12 18:13:00";65.8;22.7;3520.4;33.7;1.7;6.7;26.2;6.0;2157.5;72.0;80.5;80.7;31.3;29.5;29;63;40;138;19;50;262;31;212
1011.6;3673.7;993.8;1414.9;"1981-09-06";"1981-09-06 15:23:00";"1981-09-06 15:48:00";"1981-09-06 16:48:00";"1981-09-06 17:15:00";"1981-09-06 14:50:00";"1981-09-06 19:29:00";"1981-09-13";"1981-09-13 05:35:00";"1981-09-13 06:00:00";"1981-09-13 06:30:00";"1981-09-13 10:45:00";66.8;21.1;3520.4;33.7;1.7;6.7;27.8;6.0;2050.5;71.7;80.5;81.4;61.3;29.5;25;60;27;134;25;55;310;30;255
898.0;3273.7;865.5;1236.9;"1981-09-07";"1981-09-07 08:23:00";"1981-09-07 08:49:00";"1981-09-07 09:50:00";"1981-09-07 10:30:00";"1981-09-07 08:00:00";"1981-09-07 12:23:00";"1981-09-13";"1981-09-13 13:10:00";"1981-09-13 13:28:00";"1981-09-13 13:58:00";"1981-09-13 16:50:00";66.5;21.1;3135.2;33.7;1.5;6.7;28.7;6.0;2057.5;71.2;80.5;79.9;31.3;29.5;26;61;40;113;18;48;220;30;172
983.2;3573.7;993.1;1411.9;"1981-09-08";"1981-09-08 11:10:00";"1981-09-08 11:45:00";"1981-09-08 12:45:00";"1981-09-08 13:00:00";"1981-09-08 14:55:00";"1981-09-08 19:38:00";"1981-09-15";"1981-09-15 05:30:00";"1981-09-15 05:55:00";"1981-09-15 06:25:00";"1981-09-15 09:47:00";66.8;21.2;3424.1;33.7;1.6;6.7;28.8;6.0;2157.5;71.8;80.5;81.0;31.3;29.5;35;60;15;398;25;55;257;30;202
812.8;2973.7;658.6;946.9;"1981-09-12";"1981-09-12 06:57:00";"1981-09-12 07:23:00";"1981-09-12 08:23:00";"1981-09-12 08:50:00";"1981-09-12 09:10:00";"1981-09-12 12:57:00";"1981-09-18";"1981-09-18 13:28:00";"1981-09-18 13:59:00";"1981-09-18 14:35:00";"1981-09-18 16:56:00";64.8;23.1;2846.3;33.7;1.4;6.8;27.1;6.0;2057.5;70.2;80.0;79.1;31.3;29.5;26;60;27;247;31;67;208;36;141
1011.6;3673.7;942.7;1332.9;"1981-09-12";"1981-09-12 14:57:00";"1981-09-12 15:30:00";"1981-09-12 16:30:00";"1981-09-12 16:53:00";"1981-09-12 16:15:00";"1981-09-12 21:15:00";"1981-09-19";"1981-09-19 06:24:00";"1981-09-19 06:45:00";"1981-09-19 07:13:00";"1981-09-19 10:50:00";64.8;21.4;3520.4;33.7;1.7;6.8;29.5;4.8;2057.5;72.1;80.5;79.9;31.3;29.5;33;60;23;262;21;49;266;28;217
841.2;3073.7;739.5;1071.9;"1981-09-13";"1981-09-13 06:38:00";"1981-09-13 07:04:00";"1981-09-13 08:04:00";"1981-09-13 08:30:00";"1981-09-13 08:55:00";"1981-09-13 12:55:00";"1981-09-19";"1981-09-19 13:26:00";"1981-09-19 13:49:00";"1981-09-19 14:19:00";"1981-09-19 16:58:00";66.8;23.1;2942.6;33.7;1.4;6.8;27.2;4.3;1957.5;69.9;80.5;78.9;31.3;29.5;26;60;26;265;23;53;212;30;159
1011.6;3673.7;1004.0;1435.9;"1981-09-13";"1981-09-13 15:05:00";"1981-09-13 15:35:00";"1981-09-13 16:40:00";"1981-09-13 17:00:00";"1981-09-13 15:40:00";"1981-09-13 20:35:00";"1981-09-20";"1981-09-20 06:20:00";"1981-09-20 06:39:00";"1981-09-20 07:07:00";"1981-09-20 10:50:00";64.8;21.0;3520.4;33.7;1.7;6.8;27.6;6.0;2057.5;71.4;80.5;80.9;31.3;29.5;30;65;20;215;19;47;270;28;223
983.2;3573.7;910.9;1297.9;"1981-09-14";"1981-09-14 14:00:00";"1981-09-14 14:30:00";"1981-09-14 15:40:00";"1981-09-14 16:30:00";"1981-09-14 15:30:00";"1981-09-14 20:05:00";"1981-09-21";"1981-09-21 06:25:00";"1981-09-21 06:42:00";"1981-09-21 07:11:00";"1981-09-21 10:40:00";64.8;21.5;3424.1;33.7;1.6;6.8;28.1;4.4;2057.5;71.5;80.5;80.6;31.3;29.5;30;70;50;215;17;46;255;29;209
841.2;3073.7;728.8;1052.9;"1981-09-15";"1981-09-15 07:03:00";"1981-09-15 07:29:00";"1981-09-15 08:29:00";"1981-09-15 08:50:00";"1981-09-15 08:50:00";"1981-09-15 12:56:00";"1981-09-21";"1981-09-21 13:11:00";"1981-09-21 13:33:00";"1981-09-21 14:03:00";"1981-09-21 16:45:00";64.8;21.1;2942.6;33.7;1.4;6.8;27.3;4.3;1957.5;70.1;80.0;78.9;31.3;29.5;26;60;21;246;22;52;214;30;162
1011.6;3673.7;949.3;1353.9;"1981-09-15";"1981-09-15 10:15:00";"1981-09-15 10:40:00";"1981-09-15 11:40:00";"1981-09-15 11:59:00";"1981-09-15 15:25:00";"1981-09-15 20:10:00";"1981-09-22";"1981-09-22 06:25:00";"1981-09-22 06:45:00";"1981-09-22 07:09:00";"1981-09-22 10:50:00";67.8;21.4;3520.4;33.7;1.7;6.8;28.1;6.0;1957.5;71.5;80.5;80.7;31.3;29.5;25;60;19;491;20;44;265;24;221
983.2;3573.7;1073.1;1525.9;"1981-09-19";"1981-09-19 07:50:00";"1981-09-19 08:25:00";"1981-09-19 09:25:00";"1981-09-19 10:13:00";"1981-09-19 08:50:00";"1981-09-19 13:20:00";"1981-09-25";"1981-09-25 13:30:00";"1981-09-25 13:57:00";"1981-09-25 14:24:00";"1981-09-25 18:00:00";67.3;22.3;3424.1;33.7;1.6;6.7;30.0;5.5;2057.5;71.9;80.5;81.6;31.3;29.5;35;60;48;187;27;54;270;27;216
1011.6;3673.7;1047.7;1486.9;"1981-09-19";"1981-09-19 14:40:00";"1981-09-19 15:06:00";"1981-09-19 16:06:00";"1981-09-19 16:25:00";"1981-09-19 15:45:00";"1981-09-19 20:40:00";"1981-09-26";"1981-09-26 06:00:00";"1981-09-26 06:25:00";"1981-09-26 06:55:00";"1981-09-26 10:35:00";66.8;22.1;3520.4;33.7;1.7;6.9;27.9;4.8;2050.5;72.0;80.5;81.2;61.3;29.5;26;60;19;255;25;55;275;30;220
983.2;3573.7;915.6;1302.9;"1981-09-20";"1981-09-20 07:50:00";"1981-09-20 08:20:00";"1981-09-20 09:20:00";"1981-09-20 11:30:00";"1981-09-20 08:20:00";"1981-09-20 12:52:00";"1981-09-26";"1981-09-26 13:05:00";"1981-09-26 13:37:00";"1981-09-26 14:03:00";"1981-09-26 17:30:00";66.8;20.6;3424.1;33.7;1.6;6.9;28.9;5.4;2157.5;71.6;80.5;80.7;31.3;29.5;30;60;130;82;32;58;265;26;207
1011.6;3673.7;995.9;1417.9;"1981-09-20";"1981-09-20 14:51:00";"1981-09-20 15:18:00";"1981-09-20 16:18:00";"1981-09-20 16:35:00";"1981-09-20 15:15:00";"1981-09-20 20:15:00";"1981-09-27";"1981-09-27 05:45:00";"1981-09-27 06:08:00";"1981-09-27 06:39:00";"1981-09-27 10:23:00";67.8;23.1;3520.4;33.7;1.7;6.8;27.0;5.1;2050.5;71.7;80.5;81.1;61.3;29.5;27;60;17;220;23;54;278;31;224
784.4;2873.7;667.3;959.9;"1981-09-26";"1981-09-26 07:10:00";"1981-09-26 07:57:00";"1981-09-26 08:37:00";"1981-09-26 08:50:00";"1981-09-26 09:15:00";"1981-09-26 12:34:00";"1981-10-02";"1981-10-02 13:45:00";"1981-10-02 14:05:00";"1981-10-02 14:35:00";"1981-10-02 17:10:00";66.8;21.1;2749.9;33.7;1.3;6.7;26.8;4.3;1857.5;70.2;78.5;78.9;31.3;29.5;47;40;13;224;20;50;205;30;155
1011.6;3673.7;900.0;1281.9;"1981-09-26";"1981-09-26 14:20:00";"1981-09-26 14:50:00";"1981-09-26 15:50:00";"1981-09-26 16:15:00";"1981-09-26 15:00:00";"1981-09-26 20:10:00";"1981-10-03";"1981-10-03 06:45:00";"1981-10-03 07:15:00";"1981-10-03 07:50:00";"1981-10-03 11:20:00";64.8;21.1;3520.4;33.7;1.7;6.8;29.0;5.7;2057.5;71.5;80.0;81.3;31.3;29.5;30;60;25;235;30;65;275;35;210
1011.6;3673.7;1109.5;1569.9;"1981-09-27";"1981-09-27 06:43:00";"1981-09-27 07:09:00";"1981-09-27 08:09:00";"1981-09-27 08:44:00";"1981-09-27 08:40:00";"1981-09-27 12:20:00";"1981-10-03";"1981-10-03 13:42:00";"1981-10-03 14:05:00";"1981-10-03 14:35:00";"1981-10-03 18:30:00";67.8;21.1;3520.4;33.7;1.7;6.7;28.9;4.8;2057.5;72.3;80.5;80.9;31.3;29.5;26;60;35;216;23;53;288;30;235
1011.6;3673.7;975.2;1383.9;"1981-09-27";"1981-09-27 14:00:00";"1981-09-27 14:30:00";"1981-09-27 15:35:00";"1981-09-27 15:58:00";"1981-09-27 14:15:00";"1981-09-27 19:35:00";"1981-10-04";"1981-10-04 06:20:00";"1981-10-04 06:45:00";"1981-10-04 07:16:00";"1981-10-04 10:50:00";65.8;22.1;3520.4;33.7;1.7;6.8;27.9;6.1;2057.5;71.9;80.5;81.5;31.3;29.5;30;65;23;217;25;56;270;31;214
983.2;3573.7;906.3;1294.9;"1981-10-03";"1981-10-03 07:25:00";"1981-10-03 07:57:00";"1981-10-03 08:57:00";"1981-10-03 09:37:00";"1981-10-03 09:30:00";"1981-10-03 14:20:00";"1981-10-09";"1981-10-09 14:34:00";"1981-10-09 14:57:00";"1981-10-09 15:32:00";"1981-10-09 19:00:00";67.8;21.1;3424.1;33.7;1.6;7.0;27.3;6.1;2050.5;71.3;80.5;80.8;61.3;29.5;32;60;40;283;23;58;266;35;208
983.2;3573.7;947.6;1341.9;"1981-10-04";"1981-10-04 07:30:00";"1981-10-04 08:00:00";"1981-10-04 09:20:00";"1981-10-04 09:40:00";"1981-10-04 06:57:00";"1981-10-04 12:02:00";"1981-10-10";"1981-10-10 13:35:00";"1981-10-10 13:59:00";"1981-10-10 14:30:00";"1981-10-10 17:50:00";68.1;20.5;3424.1;33.7;1.6;6.9;27.1;6.2;2050.5;72.0;80.5;80.3;61.3;29.5;30;80;20;142;24;55;255;31;200
983.2;3573.7;953.9;1354.9;"1981-10-05";"1981-10-05 09:59:00";"1981-10-05 10:25:00";"1981-10-05 11:25:00";"1981-10-05 11:44:00";"1981-10-05 07:05:00";"1981-10-05 11:50:00";"1981-10-11";"1981-10-11 13:05:00";"1981-10-11 13:41:00";"1981-10-11 14:17:00";"1981-10-11 17:40:00";65.8;22.1;3424.1;33.7;1.6;6.8;29.7;6.0;2050.5;71.8;80.5;80.3;61.3;29.5;26;60;19;6;36;72;275;36;203
983.2;3573.7;1041.3;1481.9;"1981-10-05";"1981-10-05 12:56:00";"1981-10-05 13:21:00";"1981-10-05 13:35:00";"1981-10-05 14:35:00";"1981-10-05 14:00:00";"1981-10-05 19:08:00";"1981-10-12";"1981-10-12 05:26:00";"1981-10-12 05:52:00";"1981-10-12 06:20:00";"1981-10-12 23:00:00";64.8;22.1;3424.1;33.7;1.6;6.8;28.5;6.0;167.5;71.8;80.5;81.5;61.3;29.5;25;14;60;273;26;54;1054;28;1000
983.2;3573.7;965.0;1374.9;"1981-10-06";"1981-10-06 10:36:00";"1981-10-06 11:02:00";"1981-10-06 12:02:00";"1981-10-06 12:20:00";"1981-10-06 15:00:00";"1981-10-06 19:56:00";"1981-10-13";"1981-10-13 05:16:00";"1981-10-13 05:38:00";"1981-10-13 06:08:00";"1981-10-13 10:00:00";64.8;22.1;3424.1;33.7;1.6;6.8;28.6;6.0;2057.5;71.6;80.5;81.0;31.3;29.5;26;60;18;456;22;52;284;30;232
983.2;3573.7;996.6;1416.9;"1981-10-07";"1981-10-07 10:55:00";"1981-10-07 11:25:00";"1981-10-07 12:25:00";"1981-10-07 12:55:00";"1981-10-07 15:00:00";"1981-10-07 19:57:00";"1981-10-20";"1981-10-20 07:35:00";"1981-10-20 08:01:00";"1981-10-20 08:27:00";"1981-10-20 11:50:00";66.8;20.1;3424.1;33.7;1.6;7.0;28.0;6.2;2050.5;71.8;80.5;80.2;61.3;29.5;30;60;30;422;26;52;255;26;203
983.2;3573.7;1038.2;1466.9;"1981-10-10";"1981-10-10 06:51:00";"1981-10-10 07:17:00";"1981-10-10 08:17:00";"1981-10-10 08:40:00";"1981-10-10 09:05:00";"1981-10-10 14:20:00";"1981-10-16";"1981-10-16 14:39:00";"1981-10-16 15:09:00";"1981-10-16 15:39:00";"1981-10-16 19:20:00";64.8;21.1;3424.1;33.7;1.6;6.8;28.7;6.0;2057.5;72.3;80.5;81.4;31.3;29.5;26;60;23;340;30;60;281;30;221
983.2;3573.7;982.8;1392.9;"1981-10-10";"1981-10-10 14:40:00";"1981-10-10 15:10:00";"1981-10-10 16:40:00";"1981-10-10 17:00:00";"1981-10-10 16:40:00";"1981-10-10 22:05:00";"1981-10-17";"1981-10-17 06:23:00";"1981-10-17 06:45:00";"1981-10-17 07:09:00";"1981-10-17 11:00:00";66.8;22.1;3424.1;33.7;1.6;6.9;27.5;6.0;2057.5;72.0;80.5;81.4;31.3;29.5;30;90;20;305;22;46;277;24;231
983.2;3573.7;1073.0;1512.9;"1981-10-11";"1981-10-11 06:55:00";"1981-10-11 07:20:00";"1981-10-11 08:20:00";"1981-10-11 09:00:00";"1981-10-11 08:40:00";"1981-10-11 14:32:00";"1981-10-17";"1981-10-17 14:49:00";"1981-10-17 15:11:00";"1981-10-17 15:41:00";"1981-10-17 19:35:00";65.8;22.1;3424.1;33.7;1.6;6.9;29.7;6.1;2057.5;72.5;80.5;81.6;31.3;29.5;25;60;40;332;22;52;286;30;234
983.2;3573.7;959.5;1366.9;"1981-10-11";"1981-10-11 14:50:00";"1981-10-11 15:20:00";"1981-10-11 16:30:00";"1981-10-11 16:46:00";"1981-10-11 17:10:00";"1981-10-11 22:05:00";"1981-10-18";"1981-10-18 06:10:00";"1981-10-18 06:40:00";"1981-10-18 07:05:00";"1981-10-18 10:40:00";65.3;20.7;3424.1;33.7;1.6;7.0;27.1;6.2;2057.5;71.6;80.2;80.8;31.3;29.5;30;70;16;319;30;55;270;25;215
983.2;3573.7;1013.8;1441.9;"1981-10-12";"1981-10-12 06:50:00";"1981-10-12 07:16:00";"1981-10-12 08:16:00";"1981-10-12 08:30:00";"1981-10-12 08:25:00";"1981-10-12 13:07:00";"1981-10-18";"1981-10-18 13:27:00";"1981-10-18 13:49:00";"1981-10-18 14:00:00";"1981-10-18 17:59:00";65.8;22.1;3424.1;33.7;1.6;6.8;28.5;6.0;2050.5;71.8;80.5;80.9;61.3;29.5;26;60;14;277;22;33;272;11;239
983.2;3573.7;936.9;1335.9;"1981-10-12";"1981-10-12 14:22:00";"1981-10-12 14:52:00";"1981-10-12 14:59:00";"1981-10-12 16:30:00";"1981-10-12 15:20:00";"1981-10-12 20:35:00";"1981-10-19";"1981-10-19 05:13:00";"1981-10-19 06:07:00";"1981-10-19 06:37:00";"1981-10-19 10:12:00";66.8;21.1;3424.1;33.7;1.6;6.9;27.8;6.1;2050.5;71.5;80.5;80.7;61.3;29.5;30;7;91;245;54;84;299;30;215
983.2;3573.7;1005.6;1417.9;"1981-10-13";"1981-10-13 06:49:00";"1981-10-13 07:15:00";"1981-10-13 08:15:00";"1981-10-13 08:35:00";"1981-10-13 07:45:00";"1981-10-13 12:48:00";"1981-10-19";"1981-10-19 12:58:00";"1981-10-19 13:26:00";"1981-10-19 13:51:00";"1981-10-19 17:45:00";66.8;22.1;3424.1;33.7;1.6;6.8;27.5;6.0;2050.5;72.4;80.5;79.9;61.3;29.5;26;60;20;253;28;53;287;25;234
983.2;3573.7;1050.3;1492.9;"1981-10-17";"1981-10-17 13:42:00";"1981-10-17 14:08:00";"1981-10-17 16:00:00";"1981-10-17 16:35:00";"1981-10-17 16:15:00";"1981-10-17 21:40:00";"1981-10-24";"1981-10-24 06:15:00";"1981-10-24 06:40:00";"1981-10-24 07:10:00";"1981-10-24 10:53:00";64.8;22.1;3424.1;33.7;1.6;6.8;28.7;6.0;2050.5;71.9;80.5;80.9;61.3;29.5;26;112;35;305;25;55;278;30;223
983.2;3573.7;973.9;1383.9;"1981-11-16";"1981-11-16 15:26:00";"1981-11-16 15:52:00";"1981-11-16 16:52:00";"1981-11-16 17:10:00";"1981-11-16 15:45:00";"1981-11-16 20:00:00";"1981-11-23";"1981-11-23 05:05:00";"1981-11-23 05:31:00";"1981-11-23 05:59:00";"1981-11-23 09:45:00";65.8;22.1;3424.1;33.7;1.6;6.8;26.2;6.0;2050.5;71.8;80.5;80.9;61.3;29.5;26;60;18;170;26;54;280;28;226
983.2;3573.7;1051.2;1489.9;"1981-11-17";"1981-11-17 11:15:00";"1981-11-17 11:41:00";"1981-11-17 12:41:00";"1981-11-17 12:55:00";"1981-11-17 16:37:00";"1981-11-17 21:20:00";"1981-11-24";"1981-11-24 05:33:00";"1981-11-24 05:56:00";"1981-11-24 06:24:00";"1981-11-24 10:02:00";65.8;22.1;3424.1;33.7;1.6;6.8;28.0;6.0;2057.5;72.1;80.5;81.3;31.3;29.5;26;60;14;505;23;51;269;28;218
926.4;3373.7;984.1;1390.9;"1981-11-21";"1981-11-21 16:10:00";"1981-11-21 16:40:00";"1981-11-21 17:40:00";"1981-11-21 17:55:00";"1981-11-21 19:19:00";"1981-11-21 23:40:00";"1981-11-28";"1981-11-28 05:40:00";"1981-11-28 06:13:00";"1981-11-28 06:45:00";"1981-11-28 10:15:00";64.8;21.1;3231.5;33.7;1.5;6.9;27.7;6.1;2050.5;72.2;80.5;80.9;61.3;29.5;30;60;15;345;33;65;275;32;210
826.0;2873.7;1101.2;1508.9;"1981-11-23";"1981-11-23 07:19:00";"1981-11-23 07:45:00";"1981-11-23 08:45:00";"1981-11-23 09:15:00";"1981-11-23 07:50:00";"1981-11-23 11:45:00";"1981-11-29";"1981-11-29 15:30:00";"1981-11-29 15:55:00";"1981-11-29 16:30:00";"1981-11-29 20:15:00";64.8;22.1;2744.9;35.3;1.4;6.8;27.7;6.0;2050.5;74.6;80.5;22.9;61.3;29.5;26;60;30;150;25;60;285;35;225
983.2;3573.7;907.7;1285.9;"1981-11-23";"1981-11-23 15:34:00";"1981-11-23 16:04:00";"1981-11-23 17:04:00";"1981-11-23 21:00:00";"1981-11-23 16:45:00";"1981-11-23 21:04:00";"1981-11-30";"1981-11-30 05:33:00";"1981-11-30 05:59:00";"1981-11-30 06:27:00";"1981-11-30 09:40:00";63.8;21.3;3424.1;33.7;1.6;6.8;27.7;6.0;166.5;71.9;80.5;81.1;61.3;29.5;30;60;236;4;26;54;247;28;193
926.4;3373.7;951.2;1333.9;"1981-11-24";"1981-11-24 05:52:00";"1981-11-24 06:18:00";"1981-11-24 07:18:00";"1981-11-24 07:50:00";"1981-11-24 07:55:00";"1981-11-24 13:30:00";"1981-11-30";"1981-11-30 14:07:00";"1981-11-30 14:27:00";"1981-11-30 14:56:00";"1981-11-30 18:20:00";65.8;22.1;3231.5;33.7;1.5;6.8;26.2;6.0;1957.5;72.7;80.5;82.1;31.3;29.5;26;60;32;340;20;49;253;29;204
